1067746681075056640,RT @nasahqphoto: .@NASAInSight team members rejoice @NASAJPL after getting confirmation of a successful landing on Mars. #MarsLanding Image…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 03:47:01,False,,,
1067741052985982976,RT @NASA: Up Next: Hear from mission team members as they provide the latest #MarsLanding updates following a successful touchdown of the @…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 03:24:39,False,,,
1067738118017536006,"RT @NASA: What was your reaction to today’s #MarsLanding? 🚀
STEP 1: Reply with a GIF or photo of your reaction 
STEP 2: See how others reac…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 03:12:59,False,,,
1067737135556358144,"RT @JimBridenstine: What an accomplishment. @NASAInSight marks the eighth time in human history we have successfully landed on Mars. 

The…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 03:09:05,False,,,
1067736603316019200,"RT @NASA: A farewell image of Mars 🔴, @NASAInSight's new home, captured by one of the twin #MarCO CubeSats that flew along with the mission…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 03:06:58,False,,,
1067736010648281088,RT @NASA: Have you ever seen a spacecraft spread its solar wings? @NASAInSight will need to perform the critical task of deploying its sola…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 03:04:37,False,,,
1067725417757335552,RT @NASA: Goosebumps felt around (and off) the world as a congratulatory kudos comes in from the @Space_Station crew to the JPL crew for a…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 02:22:31,False,,,
1067723566295134208,"RT @NASA: Our Mars Odyssey orbiter phoned home, relaying news from @NASAInSight indicating its solar panels are open &amp; collecting sunlight…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 02:15:10,False,,,
1067720564570124291,RT @NASA: Mars has just received its newest robotic resident. Our @NASAInSight successfully touched down on the surface of the Red Planet y…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 02:03:14,False,,,
1067720553362939906,"RT @NASA: Landing on Mars is challenging! But, we successfully landed on the Red Planet for the eighth time in human history after @NASAInS…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 02:03:11,False,,,
1067717484176797697,RT @JimBridenstine: BREAKING: We are announcing new Moon partnerships with American companies at 2pm ET this Thursday. The U.S. is returnin…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:51:00,False,,,
1067716852934004737,"RT @NASA: Lucy in the Sky with…asteroids! Launching in Oct. 2021, the Lucy spacecraft will fly by more targets in different orbits around t…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:48:29,False,,,
1067715308368982017,"RT @GoogleAI: In collaboration with the MARCO initiative (https://t.co/7CcHmAvJe0), we customized deep convolutional networks to achieve an…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:42:21,False,,,
1067715289293312000,RT @GoogleAI: An update to our open source object detection system is now available including for mobile and a new tutorial! Learn more abo…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:42:16,False,,,
1067712978705776640,"RT @GoogleAI: Check out Universal Transformers, new research from the Google Brain team &amp; @DeepMindAI that extends last year's Transformer…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:33:05,False,,,
1067712662358749184,"RT @GoogleAI: Today, we're launching multilingual support for the Google Assistant, which enables users to jump between two different langu…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:31:50,False,,,
1067712622701686784,RT @GoogleAI: We’re excited that Google Research Scientist Maya Gupta is being featured as one of the women changing the world with Science…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:31:41,False,,,
1067707021804232705,"RT @GoogleAI: Check out Fluid Annotation, an exploratory machine learning–powered interface for annotating the class label and outline of e…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:09:25,False,,,
1067707010148261888,RT @GoogleAI: We’re working with @NOAA and using neural networks to identify and track endangered whale species to better protect them. Lea…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:09:22,False,,,
1067706401328259074,"RT @GoogleAI: Stop by the #emnlp2018 Google booth to learn about the Wiki Talk Conversation Viewer, which shows the reconstruction of conve…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:06:57,False,,,
1067706390695702529,"RT @GoogleAI: We have released @TensorFlow code+models for BERT, a brand new pre-training technique which is now state-of-the-art on a wide…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:06:55,False,,,
1067705720424943617,RT @GoogleAI: Interested in real-time on-device image classification and object detection? The On-device Visual Intelligence Competition (O…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:04:15,False,,,
1067705709377204225,"RT @GoogleAI: Check out a new speaker diarization model that makes use of supervised speaker labels in a more effective manner, making it s…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:04:12,False,,,
1067705564442939392,"RT @GoogleAI: Distinguished Engineer @MarcLevoy and Staff Software Engineer Yael Pritch discuss Night Sight, a new feature of the Pixel Cam…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:03:38,False,,,
1067705352576106501,"RT @GoogleAI: Check out some new robotics research that addresses unsupervised learning of depth and ego-motion from a monocular camera, ta…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 01:02:47,False,,,
1067703792328564736,"RT @NASA: There was a time when the resemblance between Mars &amp; Earth was uncanny, but these worlds took different paths. Now that @NASAInSi…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 00:56:35,False,,,
1067694817176518657,RT @NASA: Not all stars are the same. @NASAHubble captured this star cluster found at the very edges of the Large Magellanic Cloud. The clu…,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-28 00:20:55,False,,,
1067676152230174720,"RT @NASA: We're returning to the Moon, preparing to go beyond to Mars. We are going. We are NASA. https://t.co/y24AaicGRy",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 23:06:45,False,,,
1067669160782512128,Testing 1,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 22:38:58,False,,,
1067658439239720960,"RT @GoogleAI: Can deep learning–based models be used to improve the diagnosis and clinical management of prostate cancer? In a new paper, w…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 21:56:22,False,,,
1067658356641292288,RT @ShawnMendes: Perspective is everything,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 21:56:03,False,,,
1067658313771311104,Must finish the quarter strong send me positive vibez,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 21:55:52,False,,,
1067657845984833536,"RT @ShawnMendes: Bohemian Rhapsody leaving me speechless. Im all messed up, wow.",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 21:54:01,False,,,
1067656417815887872,I can code for dayz,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 21:48:20,False,,,
1067656302338293760,"RT @NASAHubble: #HubbleClassic #OTD in 2001, astronomers announced that Hubble had made the very first direct detection of an atmosphere ar…",girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-11-27 21:47:53,False,,,
1057064219256938496,RT @allisonjchan: honestly the only thing scaring me this spooky season is my stress level,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-10-29 17:18:43,False,,,
1055662933483544576,@allisonjchan You’re smart and beautiful inside n out keep it up 💞💞💞💞💞,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-10-25 20:30:31,False,,,
1055612282560950272,RT @ShawnMendes: https://t.co/ifwjG8aLnw,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-10-25 17:09:15,False,,,
1055612090969280512,When your operating systems class is so hard that you start making flash cards thinking it’ll help,girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-10-25 17:08:29,False,,,
1054973557103575041,Welcome to my Twitter. Home of all things science/engineering and Shawn Mendes related. Please tune in :-),girlbosskaty,Just a girl with big dreams as an engineer | Computer Science,"Santa Cruz, CA",2018-10-23 22:51:11,False,,,
